timestamp,open,high,low,close,volume,sma_50,sma_200,ema_10,rsi,macd,macd_signal,macd_histogram,label
2025-04-01 11:29:00,84027.98,84049.0,84027.98,84049.0,7.32775,84160.26939999999,,84059.30934354193,43.72316075689141,-30.907295022218022,-31.097518991132645,0.1902239689146228,0
2025-04-01 11:30:00,84048.99,84048.99,83990.86,83999.27,13.4188,84154.4146,,84048.39309926156,38.67594791395027,-33.752262233014335,-31.628467639508987,-2.123794593505348,0
2025-04-01 11:31:00,83999.28,84012.42,83951.53,83951.53,13.51674,84147.0852,,84030.78162666855,34.55243492980411,-39.404903070724686,-33.18375472575213,-6.221148344972555,0
2025-04-01 11:32:00,83951.53,83953.2,83918.73,83950.89,22.46064,84138.6832,,84016.25587636518,34.49933189674657,-43.435605686332565,-35.23412491786822,-8.201480768464343,0
2025-04-01 11:33:00,83950.88,83982.47,83946.45,83980.1,12.05284,84133.11720000001,,84009.6820806624,39.099737269458195,-43.76842846853833,-36.940985628002245,-6.8274428405360865,0
2025-04-01 11:34:00,83980.11,83985.34,83958.0,83958.0,11.1562,84127.3884,,84000.28533872378,36.98331829021255,-45.29336451191921,-38.611461404785636,-6.6819031071335715,0
2025-04-01 11:35:00,83958.0,83965.41,83929.92,83948.57,15.54719,84120.28779999999,,83990.88254986491,36.085749706458216,-46.72420198736654,-40.234009521301815,-6.490192466064727,0
2025-04-01 11:36:00,83948.57,83966.12,83918.29,83938.59,16.39639,84112.463,,83981.37481352582,35.11445454218847,-48.108884317291086,-41.80898448049967,-6.299899836791418,0
2025-04-01 11:37:00,83938.59,83938.6,83859.02,83872.85,30.47104,84102.98019999999,,83961.6430292484,29.484628278439317,-53.88971652087639,-44.225130888575016,-9.664585632301375,0
2025-04-01 11:38:00,83872.85,83892.39,83865.14,83885.89,13.30675,84094.29800000001,,83947.86975120322,31.819701687335666,-56.764502816906315,-46.73300527424128,-10.031497542665036,0
2025-04-01 11:39:00,83885.89,83885.89,83845.93,83846.38,11.87806,84084.5518,,83929.41706916627,28.716807168685392,-61.52173421331099,-49.69075106205522,-11.830983151255772,0
2025-04-01 11:40:00,83846.38,83880.88,83823.67,83880.87,27.00619,84076.29539999999,,83920.59032931786,34.70280155095999,-61.796468393251416,-52.111894528294464,-9.684573864956953,0
2025-04-01 11:41:00,83880.88,83889.27,83842.9,83861.78,46.16952,84067.819,,83909.89754216914,33.048559295003955,-62.830331714925705,-54.25558196562072,-8.574749749304985,0
2025-04-01 11:42:00,83861.78,83877.27,83848.0,83874.0,20.88158,84059.84360000001,,83903.37071632019,35.17867141071963,-61.94950859982055,-55.794367292460684,-6.155141307359862,0
2025-04-01 11:43:00,83873.99,83919.37,83873.99,83919.36,6.76273,84054.13519999999,,83906.27785880743,42.492631020428625,-56.93496617517667,-56.02248706900389,-0.9124791061727819,0
2025-04-01 11:44:00,83919.36,84001.63,83919.36,83982.02,24.58362,84049.4158,,83920.04915720609,50.758164519460145,-47.358843578374945,-54.289758370878104,6.93091479250316,0
2025-04-01 11:45:00,83982.01,84018.87,83971.78,84018.86,8.36971,84046.2116,,83938.01476498679,54.865584649944736,-36.37767808425997,-50.707342313554484,14.329664229294515,0
2025-04-01 11:46:00,84018.86,84018.87,83967.12,83967.12,12.02118,84041.40199999999,,83943.30662589827,48.71911462606987,-31.487047818678548,-46.8632834145793,15.376235595900752,0
2025-04-01 11:47:00,83967.13,84016.97,83967.12,84016.96,10.40537,84037.5184,,83956.69814846222,54.05823514008005,-23.32069022806536,-42.15476477727651,18.834074549211152,0
2025-04-01 11:48:00,84016.96,84050.0,84014.74,84032.47,8.14815,84034.77160000001,,83970.47484874181,55.60721250857323,-15.419519007744384,-36.807715623370086,21.388196615625702,0
2025-04-01 11:49:00,84032.47,84034.7,84020.82,84027.74,3.23342,84031.8066,,83980.8866944251,54.99820875521304,-9.430743618519045,-31.33232122239988,21.901577603880835,0
2025-04-01 11:50:00,84027.73,84027.74,83973.28,83973.28,8.56125,84028.0108,,83979.50365907508,48.42257116105798,-8.975597731026937,-26.860976524125295,17.885378793098358,0
2025-04-01 11:51:00,83973.29,83997.08,83969.96,83969.97,3.70798,84025.08380000001,,83977.77026651597,48.04657208921015,-8.780761520232772,-23.24493352334679,14.464172003114019,0
2025-04-01 11:52:00,83969.96,83969.97,83916.32,83925.08,8.99072,84021.84300000001,,83968.19021805852,43.152694111414434,-12.109015069945599,-21.017749832666553,8.908734762720954,0
2025-04-01 11:53:00,83925.08,83925.08,83900.73,83907.34,8.20338,84017.68519999999,,83957.12654204787,41.3597872942011,-15.993783348851139,-20.01295653590347,4.019173187052331,0
2025-04-01 11:54:00,83907.34,83911.98,83886.2,83889.65,5.61792,84013.2576,,83944.85807985734,39.593222562713855,-20.266307973637595,-20.063626823450296,-0.20268115018729915,0
2025-04-01 11:55:00,83889.64,83910.01,83878.47,83895.06,56.67002,84007.91320000001,,83935.80388351963,40.43118458942252,-22.951205523277167,-20.64114256341567,-2.3100629598614972,0
2025-04-01 11:56:00,83895.07,83950.0,83895.06,83947.62,5.07428,84004.914,,83937.95226833425,47.981107955563544,-20.60038502201496,-20.63299105513553,0.03260603312056887,0
2025-04-01 11:57:00,83947.63,83958.71,83943.43,83950.66,5.6614,84002.95620000002,,83940.26276500075,48.38855624426976,-18.281304742995417,-20.16265379270751,1.8813490497120924,0
2025-04-01 11:58:00,83950.66,83950.66,83944.36,83944.37,1.67367,84002.3204,,83941.00953500062,47.558511697445724,-16.75779392903496,-19.481681819973,2.723887890938041,0
2025-04-01 11:59:00,83944.36,83944.37,83930.3,83930.3,2.95712,84000.0448,,83939.06234681868,45.67125983171749,-16.49558125223848,-18.884461706426098,2.3888804541876176,0
2025-04-01 12:00:00,83930.31,83976.99,83924.52,83976.98,18.05675,83998.68540000002,,83945.95646557893,52.41761563605975,-12.378399454144528,-17.583249255969786,5.204849801825258,0
2025-04-01 12:01:00,83976.99,84000.0,83964.05,84000.0,19.78094,83995.9324,,83955.7825627464,55.36142120365308,-7.1752695615869015,-15.50165331709321,8.326383755506308,0
2025-04-01 12:02:00,84000.0,84001.29,83944.52,83991.4,19.13966,83993.2104,,83962.25846042887,54.01689172978146,-3.7030137248366373,-13.141925398641897,9.43891167380526,0
2025-04-01 12:03:00,83991.41,83998.62,83954.51,83998.62,7.80334,83991.14259999999,,83968.8696494418,55.004880338444416,-0.36443136012530886,-10.586426590938581,10.221995230813272,0
2025-04-01 12:04:00,83998.63,84011.78,83996.12,84007.26,8.75894,83989.3448,,83975.84971317965,56.21720332628091,2.9446509069239255,-7.880211091366081,10.824861998290007,0
2025-04-01 12:05:00,84007.25,84007.26,83951.48,83962.62,15.2926,83985.1326,,83973.44431078334,48.888094562005904,1.9426538123516366,-5.915638110622538,7.858291922974175,0
2025-04-01 12:06:00,83962.63,84004.57,83962.63,84004.57,6.61296,83982.26400000001,,83979.10352700454,54.84572144356932,4.481913595096557,-3.8361277694787193,8.318041364575276,0
2025-04-01 12:07:00,84004.57,84026.32,84004.56,84026.31,5.46185,83979.7904,,83987.68652209462,57.603703328215246,8.15453121867904,-1.4379959718471675,9.592527190526207,0
2025-04-01 12:08:00,84026.31,84075.39,84026.31,84074.85,26.30895,83978.2722,,84003.53442716833,63.03286975376995,14.811145810148446,1.8118323845519553,12.99931342559649,0
2025-04-01 12:09:00,84074.84,84084.42,84056.53,84084.41,7.2562,83977.49720000001,,84018.23907677407,64.0103887183692,20.620275238674367,5.573520955376438,15.046754283297929,0
2025-04-01 12:10:00,84084.41,84084.42,84071.4,84071.4,5.50431,83976.8308,,84027.90469917878,61.622294765703394,23.898763819568558,9.238569528214862,14.660194291353696,0
2025-04-01 12:11:00,84071.4,84132.93,84071.4,84132.92,13.51255,83979.0796,,84046.99839023718,67.74948438035617,31.102607991851983,13.611377220942288,17.491230770909695,0
2025-04-01 12:12:00,84132.92,84132.93,84075.64,84075.65,27.30608,83980.7478,,84052.2077738304,58.40179907823211,31.8236527650879,17.253832329771413,14.569820435316487,0
2025-04-01 12:13:00,84075.64,84084.0,84074.8,84074.81,3.96355,83981.284,,84056.3172694976,58.27479559448426,31.958902627127827,20.1948463892427,11.764056237885129,0
2025-04-01 12:14:00,84074.81,84097.99,84074.8,84097.99,3.53884,83981.9234,,84063.89412958894,60.807646251250006,33.54978040934657,22.865833193263473,10.683947216083094,0
2025-04-01 12:15:00,84097.98,84132.55,84052.27,84132.54,15.43966,83982.93400000001,,84076.3751969364,64.28742461992059,37.16998630244052,25.726663815098885,11.443322487341636,0
2025-04-01 12:16:00,84132.55,84153.46,84114.27,84125.98,8.94365,83983.9256,,84085.39425203885,63.14111235978568,39.05943552007375,28.39321815609386,10.66621736397989,0
2025-04-01 12:17:00,84125.99,84151.26,84121.97,84150.04,4.5639,83986.2384,,84097.14802439543,65.56625681282546,42.013967693201266,31.117368063515343,10.896599629685923,0
2025-04-01 12:18:00,84150.04,84154.22,84080.15,84080.15,5.71538,83987.2816,,84094.05747450535,54.37457479249185,38.2747097924439,32.54883640930106,5.72587338314284,0
2025-04-01 12:19:00,84080.14,84080.15,84004.99,84005.0,3.13312,83986.4016,,84077.86520641347,45.400766544087894,28.91404095517646,31.821877318476144,-2.9078363632996833,0
2025-04-01 12:20:00,84005.0,84005.0,83952.09,83956.75,8.60222,83985.55120000002,,84055.84425979282,40.75060549804005,17.40167601480789,28.93783705774249,-11.536161042934602,0
2025-04-01 12:21:00,83956.75,83977.46,83918.16,83970.79,18.1877,83985.9364,,84040.3798489214,42.59317060674985,9.303707175335148,25.011011081261024,-15.707303905925876,0
2025-04-01 12:22:00,83970.78,84005.99,83970.78,83972.0,12.83878,83986.35859999999,,84027.9471491175,42.75838722703814,2.949643757790909,20.598737616567004,-17.649093858776094,0
2025-04-01 12:23:00,83972.01,84007.99,83945.05,84007.99,10.32403,83986.9164,,84024.3185765507,47.58993247996297,0.808771920579602,16.640744477369523,-15.831972556789921,0
2025-04-01 12:24:00,84007.98,84018.87,83999.13,84018.87,4.30397,83988.13380000001,,84023.32792626874,48.99160820921734,-0.00984586549748201,13.310626408796123,-13.320472274293605,0
2025-04-01 12:25:00,84018.87,84045.8,84012.78,84033.52,4.20314,83989.83279999999,,84025.18103058351,50.89594435230697,0.5175600954389665,10.752013146124693,-10.234453050685726,0
2025-04-01 12:26:00,84033.51,84033.52,84011.53,84029.97,6.82161,83991.6604,,84026.05175229559,50.40486704681949,0.6416808899666648,8.729946694893087,-8.088265804926422,0
2025-04-01 12:27:00,84029.98,84029.98,84018.91,84026.48,4.85528,83994.73300000001,,84026.12961551458,49.8951760016364,0.4532093655579956,7.074599229026068,-6.621389863468073,0
2025-04-01 12:28:00,84026.48,84026.48,84000.56,84026.47,17.96501,83997.5446,,84026.19150360284,49.8936191802318,0.2995839904178865,5.719596181304432,-5.4200121908865455,0
2025-04-01 12:29:00,84026.47,84074.0,84026.47,84073.5,5.14541,84002.087,,84034.79304840232,56.731366896300564,3.9274890783708543,5.361174760717717,-1.433685682346863,0
2025-04-01 12:30:00,84073.49,84073.49,83996.88,83996.88,4.99767,84004.40719999999,,84027.89976687463,45.772278656050275,0.6129703971091658,4.411533887996007,-3.798563490886841,0
2025-04-01 12:31:00,83996.89,84035.99,83979.13,84022.73,9.23036,84007.6262,,84026.95980926105,49.328723703908246,0.07124812093388755,3.543476734583583,-3.4722286136496954,0
2025-04-01 12:32:00,84022.74,84069.02,84022.73,84041.99,6.24011,84010.98599999999,,84029.69257121359,51.861892768110835,1.182420148208621,3.0712654173085907,-1.8888452690999697,0
2025-04-01 12:33:00,84041.99,84050.45,84014.85,84028.0,7.34623,84013.1588,,84029.38483099292,49.910086233715354,0.9235102533421014,2.641714384515293,-1.7182041311731915,0
2025-04-01 12:34:00,84028.0,84039.63,83953.98,83965.83,8.1413,84012.835,,84017.82940717602,42.29276426584978,-4.249293912173016,1.2635127251776312,-5.512806637350647,0
2025-04-01 12:35:00,83965.84,83965.84,83944.66,83957.09,3.79993,84011.59959999999,,84006.78587859856,41.33760766756416,-8.950843683880521,-0.7793585566339993,-8.171485127246521,0
2025-04-01 12:36:00,83957.09,83974.08,83946.56,83946.57,6.32534,84011.1886,,83995.83753703517,40.16186738814826,-13.37159243739734,-3.2978053327866674,-10.073787104610672,0
2025-04-01 12:37:00,83946.56,83946.57,83910.55,83932.96,5.37695,84009.50860000002,,83984.40525757422,38.63102880110975,-17.768457216516254,-6.191935709532585,-11.576521506983669,0
2025-04-01 12:38:00,83932.97,83932.97,83886.11,83886.12,31.065,84006.5816,,83966.53521074254,33.84907136675156,-24.747328969766386,-9.903014361579345,-14.844314608187041,0
2025-04-01 12:39:00,83886.12,83886.12,83850.0,83850.01,5.70112,84003.02699999999,,83945.34880878935,30.694599303449763,-32.813654942016,-14.485142477666678,-18.328512464349323,0
2025-04-01 12:40:00,83850.0,83860.0,83773.98,83783.99,42.3339,83999.24119999999,,83916.01084355492,25.93566203289906,-44.0260339237866,-20.393320766890664,-23.632713156895935,0
2025-04-01 12:41:00,83784.0,83800.0,83751.17,83800.0,36.06687,83995.8418,,83894.91796290856,28.8178328289965,-51.031789149696124,-26.521014443451758,-24.510774706244366,0
2025-04-01 12:42:00,83799.99,83800.0,83741.01,83753.57,12.87087,83992.4116,,83869.21833328881,25.694984042002503,-59.64288752725406,-33.14538906021222,-26.497498467041844,0
2025-04-01 12:43:00,83753.58,83753.58,83681.12,83681.13,15.48561,83987.8874,,83835.02045450902,21.73715692425104,-71.48847300795023,-40.81400584975982,-30.67446715819041,0
2025-04-01 12:44:00,83681.13,83749.99,83681.12,83749.99,13.67105,83985.09419999999,,83819.560371871,32.396933958028924,-74.46141350697144,-47.54348738120215,-26.91792612576929,0
2025-04-01 12:45:00,83749.99,83793.53,83749.98,83777.52,23.20445,83982.74339999999,,83811.91666789446,36.1417736278484,-73.7459519206459,-52.7839802890909,-20.961971631554995,0
2025-04-01 12:46:00,83777.53,83811.27,83777.52,83810.94,4.24901,83980.0098,,83811.73909191364,40.45402587717938,-69.67901247928967,-56.16298672713066,-13.51602575215901,0
2025-04-01 12:47:00,83810.95,83810.95,83722.0,83729.79,14.63665,83975.59240000001,,83796.83925702024,34.38257522909879,-72.1721053673391,-59.364810455172346,-12.807294912166753,0
2025-04-01 12:48:00,83729.79,83736.0,83616.28,83628.16,32.17473,83969.2682,,83766.17030119836,28.594531635054267,-81.41014560309122,-63.77387748475613,-17.636268118335096,0
2025-04-01 12:49:00,83628.16,83665.23,83628.16,83634.7,17.49101,83963.35620000001,,83742.26661007138,29.417964274688714,-87.19846606581996,-68.4587952009689,-18.739670864851064,0
2025-04-01 12:50:00,83634.7,83681.8,83634.69,83681.8,15.93264,83957.4526,,83731.2726809675,35.212463563758305,-86.98249530511384,-72.16353522179789,-14.818960083315957,0
2025-04-01 12:51:00,83681.8,83799.99,83669.19,83779.26,12.28051,83953.0378,,83739.99764806431,45.231827789819164,-78.04744704179757,-73.34031758579783,-4.707129455999734,0
2025-04-01 12:52:00,83779.25,83785.95,83748.39,83753.06,8.94423,83948.271,,83742.37262114351,43.29348401933826,-72.24765199742978,-73.12178446812422,0.874132470694434,0
2025-04-01 12:53:00,83753.06,83753.06,83704.62,83713.43,12.74034,83942.5672,,83737.11032639015,40.468528933989234,-70.04168548691086,-72.50576467188155,2.464079184970686,0
2025-04-01 12:54:00,83713.44,83760.63,83689.17,83760.62,10.42239,83937.6344,,83741.38481250103,45.06523632768379,-63.750723856312106,-70.75475650876767,7.004032652455564,0
2025-04-01 12:55:00,83760.62,83760.63,83734.0,83742.12,10.4644,83933.22439999999,,83741.51848295538,43.642525763537044,-59.571187264169566,-68.51804265984805,8.946855395678483,0
2025-04-01 12:56:00,83742.13,83742.13,83672.01,83672.01,8.39101,83926.5732,,83728.88057696348,38.66121817543102,-61.21056814196345,-67.05654775627113,5.84597961430768,0
